"date","product_id","region_id","day_of_week","month","is_weekend","is_mega_sale","is_ramadan","is_pre_raya_window","is_pre_cny_window","viral_shock_active","any_shock_active","elasticity_coefficient","demand_forecast","inventory_level","competitor_price","base_price","realized_demand","stockout_flag"
"2024-05-02","P002","ECP","3","5","0","0","0","0","0","0","0","-2.66","77","4578","1031.68","1299.0","69","0"
"2024-05-03","P002","ECP","4","5","0","0","0","0","0","0","0","-2.66","68","4508","1039.2","1299.0","70","0"
"2024-05-04","P002","ECP","5","5","1","0","0","0","0","0","0","-2.66","54","4446","1017.75","1299.0","62","0"
"2024-05-05","P002","ECP","6","5","1","1","0","0","0","0","1","-3.591","252","3932","1081.28","1299.0","514","0"
"2024-05-06","P002","ECP","0","5","0","0","0","0","0","0","0","-2.66","54","3891","1145.59","1299.0","41","0"
"2024-05-07","P002","ECP","1","5","0","0","0","0","0","0","0","-2.66","62","3841","1233.33","1299.0","50","0"
"2024-05-08","P002","ECP","2","5","0","0","0","0","0","0","0","-2.66","59","3770","1236.12","1299.0","71","0"
"2024-05-09","P002","ECP","3","5","0","0","0","0","0","0","0","-2.66","50","3721","1230.91","1299.0","49","0"
"2024-05-10","P002","ECP","4","5","0","0","0","0","0","0","0","-2.66","65","3667","1208.89","1299.0","54","0"
"2024-05-11","P002","ECP","5","5","1","0","0","0","0","0","0","-2.66","64","3620","1152.8","1299.0","47","0"
"2024-05-12","P002","ECP","6","5","1","0","0","0","0","0","0","-2.66","44","3581","1121.58","1299.0","39","0"
"2024-05-13","P002","ECP","0","5","0","0","0","0","0","0","0","-2.66","47","3544","1103.97","1299.0","37","0"
"2024-05-14","P002","ECP","1","5","0","0","0","0","0","0","0","-2.66","45","3484","1087.87","1299.0","60","0"
"2024-05-15","P002","ECP","2","5","0","0","0","0","0","0","0","-2.66","54","3423","1098.01","1299.0","61","0"
"2024-05-16","P002","ECP","3","5","0","0","0","0","0","0","0","-2.66","52","3345","1130.17","1299.0","78","0"
"2024-05-17","P002","ECP","4","5","0","0","0","0","0","0","0","-2.66","41","3301","1204.51","1299.0","44","0"
"2024-05-18","P002","ECP","5","5","1","0","0","0","0","0","0","-2.66","61","3244","1120.1","1299.0","57","0"
"2024-05-19","P002","ECP","6","5","1","0","0","0","0","0","0","-2.66","42","3205","1062.98","1299.0","39","0"
"2024-05-20","P002","ECP","0","5","0","0","0","0","0","0","0","-2.66","48","3156","1155.34","1299.0","49","0"
"2024-05-21","P002","ECP","1","5","0","0","0","0","0","0","0","-2.66","48","3101","1024.59","1299.0","55","0"
"2024-05-22","P002","ECP","2","5","0","0","0","0","0","0","0","-2.66","67","3041","1039.2","1299.0","60","0"
"2024-05-23","P002","ECP","3","5","0","0","0","0","0","0","0","-2.66","61","2984","1105.63","1299.0","57","0"
"2024-05-24","P002","ECP","4","5","0","0","0","0","0","0","0","-2.66","59","2926","1039.2","1299.0","58","0"
"2024-05-25","P002","ECP","5","5","1","0","0","0","0","0","0","-2.66","59","2866","1065.26","1299.0","60","0"
"2024-05-26","P002","ECP","6","5","1","0","0","0","0","0","0","-2.66","61","2820","1116.51","1299.0","46","0"
"2024-05-27","P002","ECP","0","5","0","0","0","0","0","0","0","-2.66","47","2763","1039.2","1299.0","57","0"
"2024-05-28","P002","ECP","1","5","0","0","0","0","0","0","0","-2.66","41","2716","1039.2","1299.0","47","0"
"2024-05-29","P002","ECP","2","5","0","0","0","0","0","0","0","-2.66","55","2657","1171.98","1299.0","59","0"
"2024-05-30","P002","ECP","3","5","0","0","0","0","0","0","0","-2.66","52","2601","1129.22","1299.0","56","0"
"2024-05-31","P002","ECP","4","5","0","0","0","0","0","0","0","-2.66","45","2535","1098.49","1299.0","66","0"
"2024-06-01","P002","ECP","5","6","1","0","0","0","0","0","0","-2.66","60","2490","1156.11","1299.0","45","0"
"2024-06-02","P002","ECP","6","6","1","0","0","0","0","0","0","-2.66","65","2440","1158.8","1299.0","50","0"
"2024-06-03","P002","ECP","0","6","0","0","0","0","0","0","0","-2.66","66","2385","1086.32","1299.0","55","0"
"2024-06-04","P002","ECP","1","6","0","0","0","0","0","0","0","-2.66","39","2343","975.12","1299.0","42","0"
"2024-06-05","P002","ECP","2","6","0","0","0","0","0","0","0","-2.66","58","2288","1039.2","1299.0","55","0"
"2024-06-06","P002","ECP","3","6","0","1","0","0","0","0","1","-3.591","205","1798","986.82","1299.0","490","0"
"2024-06-07","P002","ECP","4","6","0","0","0","0","0","0","0","-2.66","44","1749","1039.2","1299.0","49","0"
"2024-06-08","P002","ECP","5","6","1","0","0","0","0","0","0","-2.66","51","1704","1039.2","1299.0","45","0"
"2024-06-09","P002","ECP","6","6","1","0","0","0","0","0","0","-2.66","48","1665","1073.51","1299.0","39","0"
"2024-06-10","P002","ECP","0","6","0","0","0","0","0","0","0","-2.66","35","1615","1039.2","1299.0","50","0"
"2024-06-11","P002","ECP","1","6","0","0","0","0","0","0","0","-2.66","47","1554","981.52","1299.0","61","0"
"2024-06-12","P002","ECP","2","6","0","0","0","0","0","0","0","-2.66","58","1504","1039.2","1299.0","50","0"
"2024-06-13","P002","ECP","3","6","0","0","0","0","0","0","0","-2.66","52","1433","1039.2","1299.0","71","0"
"2024-06-14","P002","ECP","4","6","0","0","0","0","0","0","0","-2.66","39","1369","1039.2","1299.0","64","0"
"2024-06-15","P002","ECP","5","6","1","0","0","0","0","0","0","-2.66","46","1321","1081.42","1299.0","48","0"
"2024-06-16","P002","ECP","6","6","1","0","0","0","0","0","0","-2.66","35","1273","1039.2","1299.0","48","0"
"2024-06-17","P002","ECP","0","6","0","0","0","0","0","0","0","-2.66","57","1229","1038.63","1299.0","44","0"
"2024-06-18","P002","ECP","1","6","0","0","0","0","0","0","0","-2.66","46","1169","1128.36","1299.0","60","0"
"2024-06-19","P002","ECP","2","6","0","0","0","0","0","0","0","-2.66","55","1120","1077.08","1299.0","49","0"
"2024-06-20","P002","ECP","3","6","0","0","0","0","0","0","0","-2.66","37","4659","1161.95","1299.0","61","0"
"2024-06-21","P002","ECP","4","6","0","0","0","0","0","0","0","-2.66","66","4609","1022.6","1299.0","50","0"
"2024-06-22","P002","ECP","5","6","1","0","0","0","0","0","0","-2.66","39","4573","1039.2","1299.0","36","0"
"2024-06-23","P002","ECP","6","6","1","0","0","0","0","0","0","-2.66","48","4531","1059.15","1299.0","42","0"
"2024-06-24","P002","ECP","0","6","0","0","0","0","0","0","0","-2.66","46","4476","1039.2","1299.0","55","0"
"2024-06-25","P002","ECP","1","6","0","0","0","0","0","0","0","-2.66","43","4411","987.91","1299.0","65","0"
"2024-06-26","P002","ECP","2","6","0","0","0","0","0","0","0","-2.66","60","4336","1039.2","1299.0","75","0"
"2024-06-27","P002","ECP","3","6","0","0","0","0","0","0","0","-2.66","45","4295","1039.2","1299.0","41","0"
"2024-06-28","P002","ECP","4","6","0","0","0","0","0","0","0","-2.66","64","4247","1045.15","1299.0","48","0"
"2024-06-29","P002","ECP","5","6","1","0","0","0","0","0","0","-2.66","48","4204","1040.78","1299.0","43","0"
"2024-06-30","P002","ECP","6","6","1","0","0","0","0","0","0","-2.66","40","4170","1039.2","1299.0","34","0"
"2024-07-01","P002","ECP","0","7","0","0","0","0","0","0","0","-2.66","41","4114","958.73","1299.0","56","0"
"2024-07-02","P002","ECP","1","7","0","0","0","0","0","0","0","-2.66","55","4063","1039.2","1299.0","51","0"
"2024-07-03","P002","ECP","2","7","0","0","0","0","0","0","0","-2.66","40","4014","1039.2","1299.0","49","0"
"2024-07-04","P002","ECP","3","7","0","0","0","0","0","0","0","-2.66","46","3963","1004.28","1299.0","51","0"
"2024-07-05","P002","ECP","4","7","0","0","0","0","0","0","0","-2.66","56","3896","1081.18","1299.0","67","0"
"2024-07-06","P002","ECP","5","7","1","0","0","0","0","0","0","-2.66","40","3850","1130.05","1299.0","46","0"
"2024-07-07","P002","ECP","6","7","1","1","0","0","0","0","1","-3.591","179","3471","1087.11","1299.0","379","0"
"2024-07-08","P002","ECP","0","7","0","0","0","0","0","0","0","-2.66","44","3434","958.58","1299.0","37","0"
"2024-07-09","P002","ECP","1","7","0","0","0","0","0","0","0","-2.66","46","3396","1039.2","1299.0","38","0"
"2024-07-10","P002","ECP","2","7","0","0","0","0","0","0","0","-2.66","45","3348","955.62","1299.0","48","0"
"2024-07-11","P002","ECP","3","7","0","0","0","0","0","0","0","-2.66","42","3307","1039.2","1299.0","41","0"
"2024-07-12","P002","ECP","4","7","0","0","0","0","0","0","0","-2.66","58","3253","1039.2","1299.0","54","0"
"2024-07-13","P002","ECP","5","7","1","0","0","0","0","0","0","-2.66","44","3209","1039.2","1299.0","44","0"
"2024-07-14","P002","ECP","6","7","1","0","0","0","0","0","0","-2.66","47","3159","1068.55","1299.0","50","0"
"2024-07-15","P002","ECP","0","7","0","0","0","0","0","0","0","-2.66","43","3115","1039.2","1299.0","44","0"
"2024-07-16","P002","ECP","1","7","0","0","0","0","0","0","0","-2.66","35","3078","1075.91","1299.0","37","0"
"2024-07-17","P002","ECP","2","7","0","0","0","0","0","0","0","-2.66","65","3034","1048.05","1299.0","44","0"
"2024-07-18","P002","ECP","3","7","0","0","0","0","0","0","0","-2.66","49","2978","1039.2","1299.0","56","0"
"2024-07-19","P002","ECP","4","7","0","0","0","0","0","0","0","-2.66","42","2927","1039.2","1299.0","51","0"
"2024-07-20","P002","ECP","5","7","1","0","0","0","0","0","0","-2.66","54","2871","1001.05","1299.0","56","0"
"2024-07-21","P002","ECP","6","7","1","0","0","0","0","0","0","-2.66","30","2838","989.95","1299.0","33","0"
"2024-07-22","P002","ECP","0","7","0","0","0","0","0","0","0","-2.66","51","2780","1039.2","1299.0","58","0"
"2024-07-23","P002","ECP","1","7","0","0","0","0","0","0","0","-2.66","49","2742","1039.2","1299.0","38","0"
"2024-07-24","P002","ECP","2","7","0","0","0","0","0","0","0","-2.66","62","2687","939.55","1299.0","55","0"
"2024-07-25","P002","ECP","3","7","0","0","0","0","0","0","0","-2.66","58","2627","1039.2","1299.0","60","0"
"2024-07-26","P002","ECP","4","7","0","0","0","0","0","0","0","-2.66","47","2577","1056.36","1299.0","50","0"
"2024-07-27","P002","ECP","5","7","1","0","0","0","0","0","0","-2.66","40","2539","1041.48","1299.0","38","0"
"2024-07-28","P002","ECP","6","7","1","0","0","0","0","0","0","-2.66","54","2496","963.64","1299.0","43","0"
"2024-07-29","P002","ECP","0","7","0","0","0","0","0","0","0","-2.66","42","2442","1039.2","1299.0","54","0"
"2024-07-30","P002","ECP","1","7","0","0","0","0","0","0","0","-2.66","41","2400","1039.2","1299.0","42","0"
"2024-07-31","P002","ECP","2","7","0","0","0","0","0","0","0","-2.66","54","2348","1039.2","1299.0","52","0"
"2024-08-01","P002","ECP","3","8","0","0","0","0","0","0","0","-2.66","57","2295","1039.2","1299.0","53","0"
"2024-08-02","P002","ECP","4","8","0","0","0","0","0","0","0","-2.66","47","2220","1132.82","1299.0","75","0"
"2024-08-03","P002","ECP","5","8","1","0","0","0","0","0","0","-2.66","57","2152","1147.84","1299.0","68","0"
"2024-08-04","P002","ECP","6","8","1","0","0","0","0","0","0","-2.66","55","2111","1092.87","1299.0","41","0"
"2024-08-05","P002","ECP","0","8","0","0","0","0","0","0","0","-2.66","51","2053","1094.39","1299.0","58","0"
"2024-08-06","P002","ECP","1","8","0","0","0","0","0","0","0","-2.66","61","1992","1176.66","1299.0","61","0"
"2024-08-07","P002","ECP","2","8","0","0","0","0","0","0","0","-2.66","53","1933","1146.44","1299.0","59","0"
"2024-08-08","P002","ECP","3","8","0","1","0","0","0","0","1","-3.591","184","1355","1034.57","1299.0","578","0"
"2024-08-09","P002","ECP","4","8","0","0","0","0","0","0","0","-2.66","51","1302","1083.37","1299.0","53","0"
"2024-08-10","P002","ECP","5","8","1","0","0","0","0","0","0","-2.66","44","1251","1055.26","1299.0","51","0"
"2024-08-11","P002","ECP","6","8","1","0","0","0","0","0","0","-2.66","51","1218","984.01","1299.0","33","0"
"2024-08-12","P002","ECP","0","8","0","0","0","0","0","0","0","-2.66","50","1178","1077.48","1299.0","40","0"
"2024-08-13","P002","ECP","1","8","0","0","0","0","0","0","0","-2.66","44","1125","1108.44","1299.0","53","0"
"2024-08-14","P002","ECP","2","8","0","0","0","0","0","0","0","-2.66","49","1074","1039.2","1299.0","51","0"
"2024-08-15","P002","ECP","3","8","0","0","0","0","0","0","0","-2.66","51","4624","1039.2","1299.0","50","0"
"2024-08-16","P002","ECP","4","8","0","0","0","0","0","0","0","-2.66","65","4566","965.15","1299.0","58","0"
"2024-08-17","P002","ECP","5","8","1","0","0","0","0","0","0","-2.66","53","4512","971.11","1299.0","54","0"
"2024-08-18","P002","ECP","6","8","1","0","0","0","0","0","0","-2.66","57","4473","1039.2","1299.0","39","0"
"2024-08-19","P002","ECP","0","8","0","0","0","0","0","0","0","-2.66","57","4419","1039.2","1299.0","54","0"
"2024-08-20","P002","ECP","1","8","0","0","0","0","0","1","1","-1.995","67","4360","915.2","1299.0","59","0"
"2024-08-21","P002","ECP","2","8","0","0","0","0","0","1","1","-1.995","133","4204","1039.2","1299.0","156","0"
"2024-08-22","P002","ECP","3","8","0","0","0","0","0","1","1","-1.995","194","4007","1039.2","1299.0","197","0"
"2024-08-23","P002","ECP","4","8","0","0","0","0","0","1","1","-1.995","158","3862","1039.2","1299.0","145","0"
"2024-08-24","P002","ECP","5","8","1","0","0","0","0","1","1","-1.995","72","3773","1039.2","1299.0","89","0"
"2024-08-25","P002","ECP","6","8","1","0","0","0","0","0","0","-2.66","41","3714","1057.2","1299.0","59","0"
"2024-08-26","P002","ECP","0","8","0","0","0","0","0","0","0","-2.66","65","3660","1082.57","1299.0","54","0"
"2024-08-27","P002","ECP","1","8","0","0","0","0","0","0","0","-2.66","58","3599","1103.63","1299.0","61","0"
"2024-08-28","P002","ECP","2","8","0","0","0","0","0","0","0","-2.66","49","3554","1070.25","1299.0","45","0"
"2024-08-29","P002","ECP","3","8","0","0","0","0","0","0","0","-2.66","59","3515","1020.24","1299.0","39","0"
"2024-08-30","P002","ECP","4","8","0","0","0","0","0","0","0","-2.66","60","3461","1039.2","1299.0","54","0"
"2024-08-31","P002","ECP","5","8","1","0","0","0","0","0","0","-2.66","63","3388","1106.61","1299.0","73","0"
"2024-09-01","P002","ECP","6","9","1","0","0","0","0","0","0","-2.66","47","3340","1129.47","1299.0","48","0"
"2024-09-02","P002","ECP","0","9","0","0","0","0","0","0","0","-2.66","44","3287","1135.23","1299.0","53","0"
"2024-09-03","P002","ECP","1","9","0","0","0","0","0","0","0","-2.66","61","3213","1086.03","1299.0","74","0"
"2024-09-04","P002","ECP","2","9","0","0","0","0","0","0","0","-2.66","51","3164","1039.2","1299.0","49","0"
"2024-09-05","P002","ECP","3","9","0","0","0","0","0","0","0","-2.66","55","3110","1068.03","1299.0","54","0"
"2024-09-06","P002","ECP","4","9","0","0","0","0","0","0","0","-2.66","42","3045","1039.2","1299.0","65","0"
"2024-09-07","P002","ECP","5","9","1","0","0","0","0","0","0","-2.66","59","2987","1039.2","1299.0","58","0"
"2024-09-08","P002","ECP","6","9","1","0","0","0","0","0","0","-2.66","55","2938","1149.33","1299.0","49","0"
"2024-09-09","P002","ECP","0","9","0","1","0","0","0","0","1","-3.591","255","2304","967.04","1299.0","634","0"
"2024-09-10","P002","ECP","1","9","0","0","0","0","0","0","0","-2.66","55","2255","925.81","1299.0","49","0"
"2024-09-11","P002","ECP","2","9","0","0","0","0","0","0","0","-2.66","55","2173","1039.2","1299.0","82","0"
"2024-09-12","P002","ECP","3","9","0","0","0","0","0","0","0","-2.66","68","2109","1090.28","1299.0","64","0"
"2024-09-13","P002","ECP","4","9","0","0","0","0","0","0","0","-2.66","61","2069","1130.23","1299.0","40","0"
"2024-09-14","P002","ECP","5","9","1","0","0","0","0","0","0","-2.66","46","2026","1149.23","1299.0","43","0"
"2024-09-15","P002","ECP","6","9","1","0","0","0","0","0","0","-2.66","44","1986","1039.2","1299.0","40","0"
"2024-09-16","P002","ECP","0","9","0","0","0","0","0","0","0","-2.66","63","1905","1039.2","1299.0","81","0"
"2024-09-17","P002","ECP","1","9","0","0","0","0","0","0","0","-2.66","60","1841","1102.07","1299.0","64","0"
"2024-09-18","P002","ECP","2","9","0","0","0","0","0","0","0","-2.66","64","1793","1161.42","1299.0","48","0"
"2024-09-19","P002","ECP","3","9","0","0","0","0","0","0","0","-2.66","55","1745","1079.31","1299.0","48","0"
"2024-09-20","P002","ECP","4","9","0","0","0","0","0","0","0","-2.66","59","1676","1155.46","1299.0","69","0"
"2024-09-21","P002","ECP","5","9","1","0","0","0","0","0","0","-2.66","58","1611","1076.48","1299.0","65","0"
"2024-09-22","P002","ECP","6","9","1","0","0","0","0","0","0","-2.66","38","1571","1039.2","1299.0","40","0"
"2024-09-23","P002","ECP","0","9","0","0","0","0","0","0","0","-2.66","40","1519","1039.2","1299.0","52","0"
"2024-09-24","P002","ECP","1","9","0","0","0","0","0","0","0","-2.66","56","1471","1001.41","1299.0","48","0"
"2024-09-25","P002","ECP","2","9","0","0","0","0","0","0","0","-2.66","66","1417","1039.2","1299.0","54","0"
"2024-09-26","P002","ECP","3","9","0","0","0","0","0","0","0","-2.66","91","1361","1039.51","1299.0","56","0"
"2024-09-27","P002","ECP","4","9","0","0","0","0","0","0","0","-2.66","58","1309","1039.2","1299.0","52","0"
"2024-09-28","P002","ECP","5","9","1","0","0","0","0","0","0","-2.66","52","1256","993.46","1299.0","53","0"
"2024-09-29","P002","ECP","6","9","1","0","0","0","0","0","0","-2.66","52","1179","1039.2","1299.0","77","0"
"2024-09-30","P002","ECP","0","9","0","0","0","0","0","0","0","-2.66","58","1142","919.79","1299.0","37","0"
"2024-10-01","P002","ECP","1","10","0","0","0","0","0","0","0","-2.66","45","1092","945.92","1299.0","50","0"
"2024-10-02","P002","ECP","2","10","0","0","0","0","0","0","0","-2.66","60","4619","1039.2","1299.0","73","0"
"2024-10-03","P002","ECP","3","10","0","0","0","0","0","0","0","-2.66","63","4566","934.9","1299.0","53","0"
"2024-10-04","P002","ECP","4","10","0","0","0","0","0","0","0","-2.66","58","4515","970.09","1299.0","51","0"
"2024-10-05","P002","ECP","5","10","1","0","0","0","0","0","0","-2.66","71","4467","1039.2","1299.0","48","0"
"2024-10-06","P002","ECP","6","10","1","0","0","0","0","0","0","-2.66","46","4406","1039.2","1299.0","61","0"
"2024-10-07","P002","ECP","0","10","0","0","0","0","0","0","0","-2.66","54","4342","929.11","1299.0","64","0"
"2024-10-08","P002","ECP","1","10","0","0","0","0","0","0","0","-2.66","56","4289","1039.2","1299.0","53","0"
"2024-10-09","P002","ECP","2","10","0","0","0","0","0","0","0","-2.66","59","4241","1039.2","1299.0","48","0"
"2024-10-10","P002","ECP","3","10","0","1","0","0","0","0","1","-3.591","340","3481","981.72","1299.0","760","0"
"2024-10-11","P002","ECP","4","10","0","0","0","0","0","0","0","-2.66","48","3419","938.22","1299.0","62","0"
"2024-10-12","P002","ECP","5","10","1","0","0","0","0","0","0","-2.66","51","3361","951.85","1299.0","58","0"
"2024-10-13","P002","ECP","6","10","1","0","0","0","0","0","0","-2.66","43","3312","1039.2","1299.0","49","0"
"2024-10-14","P002","ECP","0","10","0","0","0","0","0","0","0","-2.66","63","3237","1068.98","1299.0","75","0"
"2024-10-15","P002","ECP","1","10","0","0","0","0","0","0","0","-2.66","57","3187","1113.68","1299.0","50","0"
"2024-10-16","P002","ECP","2","10","0","0","0","0","0","0","0","-2.66","74","3128","1132.88","1299.0","59","0"
"2024-10-17","P002","ECP","3","10","0","0","0","0","0","0","0","-2.66","70","3069","1006.15","1299.0","59","0"
"2024-10-18","P002","ECP","4","10","0","0","0","0","0","0","0","-2.66","70","3013","1039.2","1299.0","56","0"
"2024-10-19","P002","ECP","5","10","1","0","0","0","0","0","0","-2.66","71","2958","1039.2","1299.0","55","0"
"2024-10-20","P002","ECP","6","10","1","0","0","0","0","0","0","-2.66","53","2915","1039.2","1299.0","43","0"
"2024-10-21","P002","ECP","0","10","0","0","0","0","0","0","0","-2.66","60","2854","983.3","1299.0","61","0"
"2024-10-22","P002","ECP","1","10","0","0","0","0","0","0","0","-2.66","50","2788","1039.2","1299.0","66","0"
"2024-10-23","P002","ECP","2","10","0","0","0","0","0","0","0","-2.66","65","2705","1039.2","1299.0","83","0"
"2024-10-24","P002","ECP","3","10","0","0","0","0","0","0","0","-2.66","87","2635","992.04","1299.0","70","0"
"2024-10-25","P002","ECP","4","10","0","0","0","0","0","1","1","-1.995","116","2547","1039.2","1299.0","88","0"
"2024-10-26","P002","ECP","5","10","1","0","0","0","0","1","1","-1.995","167","2296","965.25","1299.0","251","0"
"2024-10-27","P002","ECP","6","10","1","0","0","0","0","1","1","-1.995","204","2067","973.68","1299.0","229","0"
"2024-10-28","P002","ECP","0","10","0","0","0","0","0","1","1","-1.995","82","1988","1039.2","1299.0","79","0"
"2024-10-29","P002","ECP","1","10","0","0","0","0","0","0","0","-2.66","73","1911","1039.2","1299.0","77","0"
"2024-10-30","P002","ECP","2","10","0","0","0","0","0","0","0","-2.66","56","1835","1039.2","1299.0","76","0"
"2024-10-31","P002","ECP","3","10","0","0","0","0","0","0","0","-2.66","76","1743","1122.7","1299.0","92","0"
"2024-11-01","P002","ECP","4","11","0","0","0","0","0","0","0","-2.66","95","1646","1048.56","1299.0","97","0"
"2024-11-02","P002","ECP","5","11","1","0","0","0","0","0","0","-2.66","74","1592","1085.03","1299.0","54","0"
"2024-11-03","P002","ECP","6","11","1","0","0","0","0","0","0","-2.66","61","1530","996.63","1299.0","62","0"
"2024-11-04","P002","ECP","0","11","0","0","0","0","0","0","0","-2.66","63","1468","1063.2","1299.0","62","0"
"2024-11-05","P002","ECP","1","11","0","0","0","0","0","0","0","-2.66","77","1413","1039.2","1299.0","55","0"
"2024-11-06","P002","ECP","2","11","0","0","0","0","0","0","0","-2.66","68","1344","1039.2","1299.0","69","0"
"2024-11-07","P002","ECP","3","11","0","0","0","0","0","0","0","-2.66","72","1252","1071.63","1299.0","92","0"
"2024-11-08","P002","ECP","4","11","0","0","0","0","0","0","0","-2.66","82","1193","1039.2","1299.0","59","0"
"2024-11-09","P002","ECP","5","11","1","0","0","0","0","0","0","-2.66","65","1135","1008.11","1299.0","58","0"
"2024-11-10","P002","ECP","6","11","1","0","0","0","0","0","0","-2.66","42","1085","1000.93","1299.0","50","0"
"2024-11-11","P002","ECP","0","11","0","1","0","0","0","0","1","-3.591","449","3673","968.18","1299.0","1012","0"
"2024-11-12","P002","ECP","1","11","0","0","0","0","0","0","0","-2.66","76","3600","1039.2","1299.0","73","0"
"2024-11-13","P002","ECP","2","11","0","0","0","0","0","0","0","-2.66","69","3543","1039.2","1299.0","57","0"
"2024-11-14","P002","ECP","3","11","0","0","0","0","0","0","0","-2.66","56","3479","1039.2","1299.0","64","0"
"2024-11-15","P002","ECP","4","11","0","0","0","0","0","0","0","-2.66","71","3387","965.17","1299.0","92","0"
"2024-11-16","P002","ECP","5","11","1","0","0","0","0","0","0","-2.66","62","3331","1039.2","1299.0","56","0"
"2024-11-17","P002","ECP","6","11","1","0","0","0","0","0","0","-2.66","54","3257","1103.73","1299.0","74","0"
"2024-11-18","P002","ECP","0","11","0","0","0","0","0","0","0","-2.66","72","3175","1017.73","1299.0","82","0"
"2024-11-19","P002","ECP","1","11","0","0","0","0","0","0","0","-2.66","61","3111","1039.2","1299.0","64","0"
"2024-11-20","P002","ECP","2","11","0","0","0","0","0","0","0","-2.66","88","3019","1039.2","1299.0","92","0"
"2024-11-21","P002","ECP","3","11","0","0","0","0","0","0","0","-2.66","74","2947","1039.2","1299.0","72","0"
"2024-11-22","P002","ECP","4","11","0","0","0","0","0","0","0","-2.66","69","2889","1039.2","1299.0","58","0"
"2024-11-23","P002","ECP","5","11","1","0","0","0","0","0","0","-2.66","71","2819","1050.12","1299.0","70","0"
"2024-11-24","P002","ECP","6","11","1","0","0","0","0","0","0","-2.66","81","2759","1060.26","1299.0","60","0"
"2024-11-25","P002","ECP","0","11","0","0","0","0","0","0","0","-2.66","71","2700","957.56","1299.0","59","0"
"2024-11-26","P002","ECP","1","11","0","0","0","0","0","0","0","-2.66","60","2631","1039.2","1299.0","69","0"
"2024-11-27","P002","ECP","2","11","0","0","0","0","0","0","0","-2.66","78","2549","1093.57","1299.0","82","0"
"2024-11-28","P002","ECP","3","11","0","0","0","0","0","0","0","-2.66","79","2474","1115.34","1299.0","75","0"
"2024-11-29","P002","ECP","4","11","0","0","0","0","0","0","0","-2.66","78","2403","1127.6","1299.0","71","0"
"2024-11-30","P002","ECP","5","11","1","0","0","0","0","0","0","-2.66","71","2327","1256.9","1299.0","76","0"
"2024-12-01","P002","ECP","6","12","1","0","0","0","0","0","0","-2.66","66","2243","1183.21","1299.0","84","0"
"2024-12-02","P002","ECP","0","12","0","0","0","0","0","0","0","-2.66","83","2148","1161.87","1299.0","95","0"
"2024-12-03","P002","ECP","1","12","0","0","0","0","0","0","0","-2.66","89","2039","1152.89","1299.0","109","0"
"2024-12-04","P002","ECP","2","12","0","0","0","0","0","0","0","-2.66","57","1968","1075.95","1299.0","71","0"
"2024-12-05","P002","ECP","3","12","0","0","0","0","0","0","0","-2.66","87","1894","1007.2","1299.0","74","0"
"2024-12-06","P002","ECP","4","12","0","0","0","0","0","0","0","-2.66","63","1830","983.55","1299.0","64","0"
"2024-12-07","P002","ECP","5","12","1","0","0","0","0","0","0","-2.66","57","1748","1039.2","1299.0","82","0"
"2024-12-08","P002","ECP","6","12","1","0","0","0","0","0","0","-2.66","67","1676","1085.6","1299.0","72","0"
"2024-12-09","P002","ECP","0","12","0","0","0","0","0","0","0","-2.66","54","1629","1120.72","1299.0","47","0"
"2024-12-10","P002","ECP","1","12","0","0","0","0","0","0","0","-2.66","78","1550","1103.0","1299.0","79","0"
"2024-12-11","P002","ECP","2","12","0","0","0","0","0","0","0","-2.66","61","1475","1039.2","1299.0","75","0"
"2024-12-12","P002","ECP","3","12","0","1","0","0","0","0","1","-3.591","430","683","1047.79","1299.0","792","0"
"2024-12-13","P002","ECP","4","12","0","0","0","0","0","0","0","-2.66","72","4217","1053.76","1299.0","66","0"
"2024-12-14","P002","ECP","5","12","1","0","0","0","0","0","0","-2.66","65","4145","1063.49","1299.0","72","0"
"2024-12-15","P002","ECP","6","12","1","0","0","0","0","0","0","-2.66","66","4078","1070.22","1299.0","67","0"
"2024-12-16","P002","ECP","0","12","0","0","0","0","0","0","0","-2.66","55","4014","1075.18","1299.0","64","0"
"2024-12-17","P002","ECP","1","12","0","0","0","0","0","0","0","-2.66","53","3960","1039.2","1299.0","54","0"
"2024-12-18","P002","ECP","2","12","0","0","0","0","0","0","0","-2.66","59","3905","1110.64","1299.0","55","0"
"2024-12-19","P002","ECP","3","12","0","0","0","0","0","0","0","-2.66","77","3819","955.49","1299.0","86","0"
"2024-12-20","P002","ECP","4","12","0","0","0","0","0","0","0","-2.66","60","3768","920.26","1299.0","51","0"
"2024-12-21","P002","ECP","5","12","1","0","0","0","0","0","0","-2.66","56","3707","1039.2","1299.0","61","0"
"2024-12-22","P002","ECP","6","12","1","0","0","0","0","0","0","-2.66","60","3655","1064.17","1299.0","52","0"
"2024-12-23","P002","ECP","0","12","0","0","0","0","0","0","0","-2.66","61","3591","965.53","1299.0","64","0"
"2024-12-24","P002","ECP","1","12","0","0","0","0","0","0","0","-2.66","79","3512","1078.74","1299.0","79","0"
"2024-12-25","P002","ECP","2","12","0","0","0","0","0","0","0","-2.66","129","3411","1082.33","1299.0","101","0"
"2024-12-26","P002","ECP","3","12","0","0","0","0","0","0","0","-2.66","80","3319","1050.05","1299.0","92","0"
